#The Energy Information Administration (EIA),,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip,,,,,,,,,,,,,,,,,,,,,,,,,,
# Page 4 Generator Data from file EIA923_Schedules_2_3_4_5_M_12_2015_Final_Revision.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Id,"Combined Heat And
 Power Plant",Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",YEAR
3944,N,FirstEnergy Harrison Power Station,Allegheny Energy Supply Co LLC,23279,WV,SAT,RFC,22,1,Electric Utility,3,ST,345622,399425,415981,381127,345534,342974,350205,262262,321786,330838,307882,325227,4128863,2015
3947,N,Kammer,AEP Generation Resources Inc,58620,WV,SAT,RFC,22,2,NAICS-22 Non-Cogen,1,ST,4246,88471,42373,12458,1483,0,.,.,.,.,.,.,149031,2015
3947,N,Kammer,AEP Generation Resources Inc,58620,WV,SAT,RFC,22,2,NAICS-22 Non-Cogen,2,ST,77192,0,2435,34364,0,0,.,.,.,.,.,.,113991,2015
3947,N,Kammer,AEP Generation Resources Inc,58620,WV,SAT,RFC,22,2,NAICS-22 Non-Cogen,3,ST,0,0,0,0,0,0,.,.,.,.,.,.,0,2015
3948,N,Mitchell (WV),Kentucky Power Co,22053,WV,SAT,RFC,22,1,Electric Utility,1,ST,392567,354614,266261,0,156614,420435,271659,429845,138710,0,212192,177501,2820398,2015
3948,N,Mitchell (WV),Kentucky Power Co,22053,WV,SAT,RFC,22,1,Electric Utility,2,ST,386845,407255,0,0,0,32531,454669,301304,404850,11340,230533,318094,2547421,2015
3954,N,Mt Storm,Virginia Electric & Power Co,19876,WV,SAT,RFC,22,1,Electric Utility,1,ST,309942,288259,266583,.,341848,348574,360424,310527,166428,343304,319462,357253,3412604,2015
3954,N,Mt Storm,Virginia Electric & Power Co,19876,WV,SAT,RFC,22,1,Electric Utility,2,ST,341381,311453,193053,.,191553,314236,283257,343850,280515,315975,306157,321112,3202542,2015
3954,N,Mt Storm,Virginia Electric & Power Co,19876,WV,SAT,RFC,22,1,Electric Utility,3,ST,328377,314705,228254,27582,336064,326097,294413,315655,254565,166975,316236,322079,3231002,2015
3982,N,Bay Front,Northern States Power Co - Minnesota,13781,WI,ENC,MRO,22,1,Electric Utility,4,ST,15949,14737,10853,9561,17067,16072,16287,16668,13062,17503,13435,15832,177026,2015
3982,N,Bay Front,Northern States Power Co - Minnesota,13781,WI,ENC,MRO,22,1,Electric Utility,5,ST,0,0,0,0,.,0,0,0,0,0,0,0,0,2015
3982,N,Bay Front,Northern States Power Co - Minnesota,13781,WI,ENC,MRO,22,1,Electric Utility,6,ST,0,0,0,0,.,0,0,0,0,0,0,0,0,2015
3992,N,Blount Street,Madison Gas & Electric Co,11479,WI,ENC,MRO,22,1,Electric Utility,6,ST,243,1241,-144,-200,7923,3355,7936,1539,6381,2804,-191,-197,30690,2015
3992,N,Blount Street,Madison Gas & Electric Co,11479,WI,ENC,MRO,22,1,Electric Utility,7,ST,-68,921,-211,-126,4880,1850,5153,3588,3351,1772,-137,-142,20831,2015
4005,N,French Island,Northern States Power Co - Minnesota,13781,WI,ENC,MRO,22,1,Electric Utility,1,ST,2825,2728,2334,2727,2571,1977,2818,2937,2792,3653,2521,2696,32579,2015
4005,N,French Island,Northern States Power Co - Minnesota,13781,WI,ENC,MRO,22,1,Electric Utility,2,ST,2635,2370,3095,2813,2492,2897,2410,2228,2481,2062,2654,2923,31060,2015
4040,N,Port Washington Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,1CT1,CT,28737,88564,76977,94277,39948,93968,83802,62730,59576,0,30930,60173,719682,2015
4040,N,Port Washington Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,1CT2,CT,32088,95577,108300,107376,51950,87131,78698,58541,54562,0,34754,73227,782204,2015
4040,N,Port Washington Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,2CT1,CT,104267,76090,28317,12718,74896,47844,71984,62460,46891,114248,105870,70265,815850,2015
4040,N,Port Washington Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,2CT2,CT,101113,49476,20784,11281,68835,59204,75380,64143,49400,112045,110521,80364,802546,2015
4040,N,Port Washington Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,ST1,CA,29357,98610,94438,105561,47847,94495,87352,66105,60299,-367,31856,66140,781693,2015
4040,N,Port Washington Generating Station,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,ST2,CA,102468,65916,24412,12450,76162,56827,79752,69865,52445,118041,112345,74795,845478,2015
4041,N,South Oak Creek,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,5,ST,151807,121130,122917,105289,101472,46399,111300,120779,126393,36881,0,38518,1082885,2015
4041,N,South Oak Creek,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,6,ST,64416,102223,157619,116128,143387,113176,133045,140922,121916,54231,0,0,1147063,2015
4041,N,South Oak Creek,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,7,ST,185736,108336,26419,0,69908,144233,128928,132723,166619,132749,153741,164465,1413857,2015
4041,N,South Oak Creek,Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,8,ST,189854,87710,70849,-26,69886,151423,163090,165235,162479,155217,153460,165362,1534539,2015
4042,Y,Valley (WI),Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,1,ST,24930,23179,23092,22094,19979,19353,21573,21303,19783,2939,28826,32278,259329,2015
4042,Y,Valley (WI),Wisconsin Electric Power Co,20847,WI,ENC,RFC,22,1,Electric Utility,2,ST,36965,49813,68663,25177,0,0,0,9898,16638,24157,12237,5697,249245,2015
4050,N,Edgewater,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,3,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4050,N,Edgewater,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,4,ST,93602,132348,163263,9834,41456,168821,185657,179229,172758,139530,138409,32771,1457678,2015
4050,N,Edgewater,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,5,ST,255034,212678,187028,209189,232324,235107,245491,236743,207178,152733,85171,180299,2438975,2015
4054,N,Nelson Dewey Generating Station,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,1,ST,41935,43573,40684,33129,30618,44066,47343,55855,37537,49906,46607,46114,517367,2015
4054,N,Nelson Dewey Generating Station,Wisconsin Power & Light Co,20856,WI,ENC,MRO,22,1,Electric Utility,2,ST,38420,46138,17162,19032,48150,45236,48517,56672,41704,52421,49021,29400,491873,2015
4072,N,Pulliam,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,5,ST,553,0,0,0,0,0,0,0,0,0,0,0,553,2015
4072,N,Pulliam,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,6,ST,774,0,0,0,0,0,0,0,0,0,0,0,774,2015
4072,N,Pulliam,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,7,ST,5645,22659,7619,4510,0,5913,20182,13081,19675,20117,1595,804,121800,2015
4072,N,Pulliam,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,8,ST,31172,43091,39883,9295,11685,29036,49159,30116,25733,18898,6602,3350,298020,2015
4078,N,Weston,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,1,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
4078,N,Weston,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,2,ST,4568,3025,4327,0,0,0,0,765,0,0,0,0,12685,2015
4078,N,Weston,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,3,ST,160000,173749,166450,53,0,10380,181345,162480,154674,196428,59898,52847,1318304,2015
4078,N,Weston,Wisconsin Public Service Corp,20860,WI,ENC,MRO,22,1,Electric Utility,4,ST,300861,315333,333356,290757,256931,331721,344256,344632,277838,0,22715,255468,3073868,2015
4125,Y,Manitowoc,Manitowoc Public Utilities,11571,WI,ENC,MRO,22,1,Electric Utility,5,ST,4106,4334,3506,-161,2543,4438,1527,28,836,3726,4502,5179,34564,2015
4125,Y,Manitowoc,Manitowoc Public Utilities,11571,WI,ENC,MRO,22,1,Electric Utility,6,ST,-23,-17,80,-161,-85,0,-83,-128,2180,190,-29,-25,1899,2015
4125,Y,Manitowoc,Manitowoc Public Utilities,11571,WI,ENC,MRO,22,1,Electric Utility,9,ST,2392,3140,3097,11252,6402,2479,10016,14873,4598,-223,10130,12703,80859,2015
4143,N,Genoa,Dairyland Power Coop,4716,WI,ENC,MRO,22,1,Electric Utility,ST3,ST,123852,119571,-1694,121237,139609,124137,135550,140411,139315,104387,115709,114593,1376677,2015
4146,N,E J Stoneman Station,DTE Stoneman LLC,56293,WI,ENC,MRO,22,2,NAICS-22 Non-Cogen,1,ST,3555,6128,6144,6551,4394,1114,2213,0,0,0,0,0,30099,2015
4146,N,E J Stoneman Station,DTE Stoneman LLC,56293,WI,ENC,MRO,22,2,NAICS-22 Non-Cogen,2,ST,16434,18015,17255,19365,16099,12092,11928,12903,11827,1596,0,0,137514,2015
4158,N,Dave Johnston,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,1,ST,57484,59754,54456,64974,66586,62084,65198,66766,63199,67537,64799,65375,758212,2015
4158,N,Dave Johnston,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,2,ST,65675,59313,53752,64105,63839,59586,63513,65749,65690,68118,65868,68834,764042,2015
4158,N,Dave Johnston,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,3,ST,134716,117840,123672,66825,20796,121175,101818,131037,132465,142700,111010,138446,1342500,2015
4158,N,Dave Johnston,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,4,ST,182699,182527,191790,168985,218602,185602,172142,210015,171645,183170,212884,196155,2276216,2015
4162,N,Naughton,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,1,ST,97851,95691,93740,104318,102883,107328,109517,115538,104224,112951,107425,104694,1256160,2015
4162,N,Naughton,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,2,ST,144343,129717,125344,142916,131063,128667,131416,147345,138617,134701,126702,140909,1621740,2015
4162,N,Naughton,PacifiCorp,14354,WY,MTN,WECC,22,1,Electric Utility,3,ST,205354,171150,207521,19734,110250,165840,191005,192279,184403,200548,172400,200937,2021421,2015
4195,N,Powerlane Plant,City of Greenville - (TX),7634,TX,WSC,TRE,22,1,Electric Utility,ST1,ST,-54,7,-51,6,23,135,715,1047,62,-44,-28,-44,1774,2015
4195,N,Powerlane Plant,City of Greenville - (TX),7634,TX,WSC,TRE,22,1,Electric Utility,ST2,ST,-119,-80,-18,-76,228,516,958,1112,1393,226,-62,-108,3970,2015
4195,N,Powerlane Plant,City of Greenville - (TX),7634,TX,WSC,TRE,22,1,Electric Utility,ST3,ST,-95,-35,159,-45,1001,1244,2238,2743,-84,-69,-68,-77,6912,2015
4259,N,Endicott Station,Michigan South Central Pwr Agy,12807,MI,ENC,RFC,22,1,Electric Utility,1,ST,22182,21483,16794,8405,21222,20870,19844,19862,19397,17533,16029,10763,214384,2015
4266,N,Spencer,City of Garland - (TX),6958,TX,WSC,TRE,22,1,Electric Utility,4,ST,0,0,0,0,0,0,2613,3658,0,0,0,0,6271,2015
4266,N,Spencer,City of Garland - (TX),6958,TX,WSC,TRE,22,1,Electric Utility,5,ST,0,0,0,0,0,0,3149,3645,145,0,0,0,6939,2015
4271,N,John P Madgett,Dairyland Power Coop,4716,WI,ENC,MRO,22,1,Electric Utility,1,ST,128233,189829,168339,143948,88690,120664,142667,133508,61274,116846,93079,115735,1502812,2015
4937,N,Thomas C Ferguson,Lower Colorado River Authority,11269,TX,WSC,TRE,22,1,Electric Utility,CT-1,CT,.,147110,223760,128989,200477,209160,104925,108397,110024,97102,77030,100496,1507470,2015
4937,N,Thomas C Ferguson,Lower Colorado River Authority,11269,TX,WSC,TRE,22,1,Electric Utility,CT-2,CT,.,.,.,.,.,.,105324,107741,111021,100148,83518,112670,620422,2015
4937,N,Thomas C Ferguson,Lower Colorado River Authority,11269,TX,WSC,TRE,22,1,Electric Utility,STG,CA,.,85739,133405,79045,126291,126330,129058,130790,129536,113995,94480,124639,1273308,2015
4939,N,Barney M Davis,Topaz Power Group  LLC,49979,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,1,ST,0,0,0,0,0,61,1303,12534,956,0,0,0,14854,2015
4939,N,Barney M Davis,Topaz Power Group  LLC,49979,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,2,CA,4391,4919,11976,695,15964,19236,47360,37830,30411,24327,9691,9183,215983,2015
4939,N,Barney M Davis,Topaz Power Group  LLC,49979,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,3,CT,50741,30629,66456,17020,85211,83268,91845,78235,73218,64775,57831,52160,751389,2015
4939,N,Barney M Davis,Topaz Power Group  LLC,49979,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,4,CT,50195,31046,63965,17100,85205,83530,91594,78391,73408,63067,56591,52113,746205,2015
4940,N,Riverside (OK),Public Service Co of Oklahoma,15474,OK,WSC,SPP,22,1,Electric Utility,1,ST,0,0,0,0,0,0,13571,0,25,0,0,0,13596,2015
4940,N,Riverside (OK),Public Service Co of Oklahoma,15474,OK,WSC,SPP,22,1,Electric Utility,2,ST,0,0,0,0,0,15294,7417,0,0,0,56,5569,28336,2015
4941,N,Navajo,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,NAV1,ST,477608,389820,487613,358886,424766,421739,441221,424977,452557,440525,351961,366803,5038476,2015
4941,N,Navajo,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,NAV2,ST,198803,274637,492838,451230,430225,388699,454901,466392,335468,437451,311815,376545,4619004,2015
4941,N,Navajo,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,NAV3,ST,470392,-3727,-5296,166356,451240,405675,454420,414955,461788,438070,319423,341984,3915280,2015
6002,N,James H Miller Jr,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,ST,419036,409851,471934,428508,316043,467036,490207,447597,457559,423442,393057,317960,5042230,2015
6002,N,James H Miller Jr,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,ST,403451,408533,397757,391496,245561,402765,479882,462552,433797,425981,346577,299198,4697550,2015
6002,N,James H Miller Jr,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,3,ST,14911,-3255,316959,361704,458799,431599,471943,461032,400335,424548,366582,237302,3942459,2015
6002,N,James H Miller Jr,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,4,ST,423548,386487,-4898,57378,423653,449974,487182,468595,426984,425813,319253,269683,4133652,2015
6004,N,FirstEnergy Pleasants Power Station,Allegheny Energy Supply Co LLC,23279,WV,SAT,RFC,22,2,NAICS-22 Non-Cogen,1,ST,307056,385868,285267,171682,293102,267764,313278,375203,390876,194657,268291,121977,3375021,2015
6004,N,FirstEnergy Pleasants Power Station,Allegheny Energy Supply Co LLC,23279,WV,SAT,RFC,22,2,NAICS-22 Non-Cogen,2,ST,408782,242242,313552,320231,241823,317732,356998,312613,392983,268631,260327,236597,3672511,2015
6009,N,White Bluff,Entergy Arkansas Inc,814,AR,WSC,SERC,22,1,Electric Utility,1,ST,104859,181316,240380,297715,416191,366127,431502,405746,354166,287056,-1745,-4254,3079059,2015
6009,N,White Bluff,Entergy Arkansas Inc,814,AR,WSC,SERC,22,1,Electric Utility,2,ST,227100,347504,169323,-1924,144362,386526,345169,349052,306013,391414,280553,198978,3144070,2015
6013,N,Olive,City of Burbank Water and Power,2507,CA,PACC,WECC,22,1,Electric Utility,O1,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6013,N,Olive,City of Burbank Water and Power,2507,CA,PACC,WECC,22,1,Electric Utility,O2,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
6016,N,Duck Creek,Illinois Power Resources Generating LLC,49756,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,1,ST,171665,162663,218389,165433,146793,211750,157006,127816,231643,187260,185624,163150,2129192,2015
6017,N,Newton,Illinois Power Generating Co,520,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,1,ST,229927,277386,64642,17996,280255,290383,258089,321618,280475,248241,165461,223818,2658291,2015
6017,N,Newton,Illinois Power Generating Co,520,IL,ENC,SERC,22,2,NAICS-22 Non-Cogen,2,ST,168851,221618,299550,238853,232829,277144,302756,199331,145808,200211,43669,9158,2339778,2015
6018,N,East Bend,Duke Energy Kentucky Inc,55729,KY,ESC,RFC,22,1,Electric Utility,2,ST,406389,335559,255762,323614,370813,324078,392558,299729,373947,292768,356355,300120,4031692,2015
6019,N,W H Zimmer,Dynegy W H Zimmer,59920,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST1,ST,721080,658638,806014,381156,701532,526656,624891,490889,602147,423996,0,0,5936999,2015
6021,N,Craig (CO),"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,1,ST,181424,229504,229195,239346,233172,237494,286913,281385,274049,241563,251491,249998,2935534,2015
6021,N,Craig (CO),"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,2,ST,272019,232573,274386,239621,239946,255189,226753,259244,89625,63381,237143,248502,2638382,2015
6021,N,Craig (CO),"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,3,ST,284254,252935,222933,0,0,118126,230492,254801,289760,269849,240140,283271,2446561,2015
6030,Y,Coal Creek,Great River Energy,7570,ND,WNC,MRO,22,1,Electric Utility,1,ST,410651,371696,396003,376298,298658,363683,381493,406976,392819,366415,309099,335874,4409665,2015
6030,Y,Coal Creek,Great River Energy,7570,ND,WNC,MRO,22,1,Electric Utility,2,ST,405447,373467,242006,372960,354454,361985,402542,381859,378139,380304,368645,402693,4424501,2015
6031,N,Killen Station,Dayton Power & Light Co,4922,OH,ENC,RFC,22,1,Electric Utility,2,ST,383008,336464,50165,-3199,359178,373425,290647,361527,314462,372048,255680,347547,3440952,2015
6034,N,Belle River,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,ST1,ST,364854,363956,292420,298131,363784,251685,404604,306184,382892,230441,383304,370336,4012591,2015
6034,N,Belle River,DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,ST2,ST,203654,0,-342,325743,405087,375442,406383,284465,426571,428924,272050,319574,3447551,2015
6035,N,Greenwood (MI),DTE Electric Company,5109,MI,ENC,RFC,22,1,Electric Utility,1,ST,1910,8557,3975,-951,-727,14673,62899,17936,31364,-848,-1006,-1108,136674,2015
6041,Y,H L Spurlock,"East Kentucky Power Coop, Inc",5580,KY,ESC,SERC,22,1,Electric Utility,1,ST,.,.,91446,114464,95726,141375,150614,95075,44170,10051,123474,49123,915518,2015
6041,Y,H L Spurlock,"East Kentucky Power Coop, Inc",5580,KY,ESC,SERC,22,1,Electric Utility,2,ST,.,.,313976,272098,269167,84391,287865,277587,261638,278774,62694,250245,2358435,2015
6041,Y,H L Spurlock,"East Kentucky Power Coop, Inc",5580,KY,ESC,SERC,22,1,Electric Utility,3,ST,.,.,-3418,4744,157202,158578,162224,130852,51579,30110,152951,155161,999983,2015
6041,Y,H L Spurlock,"East Kentucky Power Coop, Inc",5580,KY,ESC,SERC,22,1,Electric Utility,4,ST,.,.,179261,140768,3884,117435,166747,116953,154613,159348,97473,158224,1294706,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,1,ST,-1137,7837,34721,138426,177084,124311,143337,194277,199034,210316,128697,15847,1372750,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2,ST,-424,6045,45485,106524,97124,109362,102179,94122,98873,130052,121540,66122,977004,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3,CA,203352,197808,235225,252671,232630,165027,237379,233895,233067,252184,252013,218778,2714029,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,A,CT,85368,93723,97490,101150,97720,80034,102664,100339,91574,106046,107862,105238,1169208,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,B,CT,93245,76097,102393,105690,95688,66656,96550,96750,94353,103737,97702,88635,1117496,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,C,CT,90963,93414,104630,109891,116769,58525,107702,107292,117028,107683,105379,79552,1198828,2015
6042,N,Manatee,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,D,CT,103195,96307,93944,97924,81809,77325,95913,91339,88863,105715,103600,108532,1144466,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,1,ST,-2470,14045,49721,95643,102808,112814,96110,93676,130601,126255,113425,95506,1028134,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2,ST,188017,41784,-1235,-1904,-1074,132601,110527,124391,133217,118860,120916,98260,1064360,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3GT1,CT,974,65,67840,81611,91551,85543,80879,87553,79660,67003,81747,53428,777854,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3GT2,CT,2886,7720,53217,82444,63182,54617,57579,65639,67158,82052,54125,12382,603001,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3ST,CA,2216,4171,70891,97249,90021,83224,81727,90973,85813,85178,75671,37138,804272,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4GT1,CT,6279,6113,62069,60981,69852,56960,62861,60840,68677,64743,61446,39670,620491,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4GT2,CT,191,5968,61031,81628,68989,82936,75019,78629,70986,88874,71802,46818,732871,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4ST,CA,3701,7001,69493,84420,82496,84178,82106,81975,80939,88015,76452,49523,790299,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,8,CA,172783,39011,196825,216452,216844,197789,217809,220468,223700,249922,221708,184705,2358016,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,8A,CT,97320,10790,83698,83271,78385,86304,85936,105015,87804,121530,107546,67261,1014860,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,8B,CT,22014,11183,91936,96568,96192,81995,96345,75361,96238,98868,81965,86657,935322,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,8C,CT,102011,25243,82363,100169,102863,85118,97103,98032,96444,109777,93887,89240,1082250,2015
6043,N,Martin,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,8D,CT,79820,21430,83014,87626,87544,91545,104726,109944,109128,114165,113751,92625,1095318,2015
6052,N,Wansley,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,1,ST,64733,-4969,-4085,222919,320239,268947,368927,444659,238921,-4069,-4010,-4645,1907567,2015
6052,N,Wansley,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,2,ST,83306,198240,86088,164658,371258,277028,362110,354602,278165,393312,-3610,-3146,2562011,2015
6055,N,Big Cajun 2,Louisiana Generating LLC,11252,LA,WSC,SERC,22,2,NAICS-22 Non-Cogen,1,ST,363894,307156,322928,345480,307852,321863,311979,330886,133372,76682,134322,0,2956414,2015
6055,N,Big Cajun 2,Louisiana Generating LLC,11252,LA,WSC,SERC,22,2,NAICS-22 Non-Cogen,2,ST,348605,282593,0,0,0,149010,132127,69889,28797,169598,174800,362997,1718416,2015
6055,N,Big Cajun 2,Louisiana Generating LLC,11252,LA,WSC,SERC,22,2,NAICS-22 Non-Cogen,3,ST,205592,177435,336029,81666,1838,339421,278177,224512,219331,253397,179308,211684,2508390,2015
6056,N,Kahului,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,1,ST,90,-22,1,33,-15,3,315,651,463,184,171,275,2149,2015
6056,N,Kahului,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,2,ST,72,-11,20,48,-5,5,296,632,445,135,177,268,2082,2015
6056,N,Kahului,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,3,ST,6895,5745,6009,5318,3436,-56,-67,-48,-45,-45,-43,-45,27054,2015
6056,N,Kahului,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,4,ST,6864,5746,5688,0,5279,6079,7108,6877,6396,6630,6096,6019,68782,2015
6061,N,R D Morrow,South Mississippi El Pwr Assn,17568,MS,ESC,SERC,22,1,Electric Utility,1,ST,92131,87,0,0,0,0,0,0,0,0,0,0,92218,2015
6061,N,R D Morrow,South Mississippi El Pwr Assn,17568,MS,ESC,SERC,22,1,Electric Utility,2,ST,0,66599,20108,0,0,0,46963,19966,0,0,0,0,153636,2015
6064,N,Nearman Creek,City of Kansas City - (KS),9996,KS,WNC,SPP,22,1,Electric Utility,1,ST,130824,99218,63523,103510,122129,123658,143770,141614,76688,78749,56436,64843,1204962,2015
6065,N,Iatan,Kansas City Power & Light Co,10000,MO,WNC,SPP,22,1,Electric Utility,1,ST,461540,379421,-5362,-3503,251652,433201,447720,382084,451356,328849,221811,306162,3654931,2015
